id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
6591825,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker #FS-14,$1.92,,$6.56,$20.00,$21.00,$21.49,$28.00,$13.00,$13.00,,,,$2.09,,,$1.40,$7.19,,27,,,,,2023-04-01
10516596,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Blue Logofractor] #FS-14,$17.64,,$19.33,$32.34,$51.00,$52.48,$68.00,$31.00,$31.00,,,$4.80,$18.99,,,$6.30,$20.99,,16,,,,,2023-08-28
6591824,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Blue] #FS-14,$6.60,,,$29.99,$33.00,$36.00,$47.00,$22.00,$22.00,,,$1.50,$7.29,,,,,,8,,,,,2023-04-01
10516603,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Gold Logofractor] #FS-14,$24.98,,,,,$69.99,$91.00,$42.00,$42.00,,,$8.10,$26.99,,,,,,4,,,,,2023-08-28
6591828,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Gold] #FS-14,$26.82,,,,,$50.50,$66.00,$30.00,$30.00,,,$9.00,$29.99,,,,,,4,,,,,2023-04-01
10516600,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Green Logofractor] #FS-14,$10.23,,,,,$50.00,$65.00,$30.00,$30.00,,,$2.80,$10.99,,,,,,10,,,,,2023-08-28
6591826,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Green] #FS-14,$17.01,,,,,$35.69,$46.00,$21.00,$21.00,,,$4.80,$18.99,,,,,,5,,,,,2023-04-01
10516591,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Logofractor] #FS-14,$3.35,,$7.60,$14.06,$15.50,$39.50,$51.00,$24.00,$21.99,,,,$3.69,,,$1.70,$8.39,,177,,,,,2023-08-28
10516605,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Orange Logofractor] #FS-14,,,,,,,,,,,,,,,,,,,0,,,,,2023-08-28
6591829,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Orange] #FS-14,$45.00,,,$26.01,$29.00,,,,,,,$20.00,$49.99,,,,,,2,,,,,2023-04-01
10516607,Baseball Cards 2023 Topps Chrome Future Stars,Jordan Walker [Red Logofractor] #FS-14,,,,,,,,,,,,,,,,,,,0,,,,,2023-08-28
