id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
5564265,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Blue RayWave] #RA-MWI,$3.50,,,,,,,,,,,$0.80,$3.89,,,,,,3,,,,,2023-06-01
5564136,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Blue] #RA-MWI,$3.02,,,,,,,,,,,,$3.29,,,,,,5,,,,,2023-06-01
5564652,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Gold Wave] #RA-MWI,$8.77,,,,,,,,,,,$1.90,$9.69,,,,,,2,,,,,2023-06-01
5564523,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Gold] #RA-MWI,$10.35,,,,,,,,,,,$2.80,$10.99,,,,,,2,,,,,2023-06-01
5564394,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Green] #RA-MWI,$5.99,,,,,$14.50,$19.00,$9.00,$9.00,,,$1.30,$6.59,,,,,,3,,,,,2023-06-01
5564910,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Orange Wave] #RA-MWI,$18.24,,,,,,,,,,,$5.00,$19.99,,,,,,1,,,,,2023-06-01
5564781,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Orange] #RA-MWI,$22.37,,,,,,,,,,,$7.50,$24.99,,,,,,1,,,,,2023-06-01
5563751,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Purple Speckle] #RA-MWI,$2.53,,,$6.13,$7.00,,,,,,,,$2.79,,,,,,6,,,,,2023-06-01
5563879,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Purple] #RA-MWI,$2.37,,$6.90,$12.93,$14.00,$36.03,$47.00,$22.00,$22.00,,,,$2.59,,,$1.50,$7.59,,7,,,,,2023-06-01
5565169,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Red Wave] #RA-MWI,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5565039,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Red] #RA-MWI,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5563623,Baseball Cards 2023 Topps Chrome Rookie Autographs,Marcus Wilson [Refractor] #RA-MWI,$2.00,,$6.63,$7.00,$10.00,$9.77,$13.00,$6.00,$6.00,,,,$2.19,,,$1.50,$7.29,,13,,,,,2023-06-01
5563348,Baseball Cards 2023 Topps Chrome Rookie Autographs,Mark Appel #RA-MAP,$3.59,,$7.93,$9.00,$10.00,$39.33,$51.00,$24.00,$5.00,,,$0.80,$3.99,,,$1.70,$8.69,,26,,,,,2023-06-01
5563990,Baseball Cards 2023 Topps Chrome Rookie Autographs,Mark Appel [Aqua Wave] #RA-MAP,$5.68,,$9.70,$12.99,$32.87,$45.00,$59.00,$27.00,$15.50,,,$1.30,$6.29,,,$2.80,$10.99,,8,,,,,2023-06-01
5563478,Baseball Cards 2023 Topps Chrome Rookie Autographs,Mark Appel [Black & White Mini Diamond] #RA-MAP,$4.95,,,,,,,,,,,$1.10,$5.49,,,,,,1,,,,,2023-06-01
5564249,Baseball Cards 2023 Topps Chrome Rookie Autographs,Mark Appel [Blue RayWave] #RA-MAP,$6.58,,$10.37,$18.28,$34.65,$47.02,$61.00,$28.00,$28.00,,,$1.40,$7.19,,,$2.80,$10.99,,6,,,,,2023-06-01
