id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
5565745,Baseball Cards 2023 Topps Chrome Titans,Juan Soto [Green] #CT-6,$7.27,,$10.95,$19.18,$36.25,$75.00,$98.00,$45.00,$21.00,,,$1.60,$7.99,,,$3.00,$11.99,,7,,,,,2023-06-01
5565765,Baseball Cards 2023 Topps Chrome Titans,Juan Soto [Orange] #CT-6,$16.23,,,$75.00,$83.00,,,,,,,$4.50,$17.99,,,,,,3,,,,,2023-06-01
5565775,Baseball Cards 2023 Topps Chrome Titans,Juan Soto [Red] #CT-6,$71.61,,,,,,,,,,,$31.60,$78.99,,,,,,1,,,,,2023-06-01
6032746,Baseball Cards 2023 Topps Chrome Titans,Julio Rodriguez #CT-17,$1.62,,$6.32,$13.50,$15.54,$20.31,$26.00,$1.99,$12.00,,,,$1.79,,,$1.40,$6.99,,58,,,,,2023-06-01
6032766,Baseball Cards 2023 Topps Chrome Titans,Julio Rodriguez [Gold] #CT-17,$34.95,,,,,$34.99,$45.00,$21.00,$21.00,,,$15.20,$37.99,,,,,,4,,,,,2023-06-01
6032756,Baseball Cards 2023 Topps Chrome Titans,Julio Rodriguez [Green] #CT-17,$3.92,,$15.50,$29.99,$33.00,$63.96,$83.00,$38.00,$38.00,,,$0.90,$4.29,,,$4.30,$16.99,,7,,,,,2023-06-01
6032776,Baseball Cards 2023 Topps Chrome Titans,Julio Rodriguez [Orange] #CT-17,$52.50,,,$34.99,$38.00,,,,,,,$23.20,$57.99,,,,,,2,,,,,2023-06-01
6032786,Baseball Cards 2023 Topps Chrome Titans,Julio Rodriguez [Red] #CT-17,$140.00,,,,,,,,,,,$77.00,$154.00,,,,,,1,,,,,2023-06-01
6032796,Baseball Cards 2023 Topps Chrome Titans,Julio Rodriguez [Superfractor] #CT-17,,,,,,,,,,,,,,,,,,,0,,,,,2023-06-01
5565733,Baseball Cards 2023 Topps Chrome Titans,Max Scherzer #CT-4,$1.50,,$6.22,$11.89,$14.00,$14.00,$18.00,$8.00,$14.99,,,,$1.69,,,$1.40,$6.79,,26,,,,,2023-06-01
5565753,Baseball Cards 2023 Topps Chrome Titans,Max Scherzer [Gold] #CT-4,$10.71,,,,,,,,,,,$3.00,$11.99,,,,,,2,,,,,2023-06-01
5565743,Baseball Cards 2023 Topps Chrome Titans,Max Scherzer [Green] #CT-4,$2.85,,,,,,,,,,,,$3.09,,,,,,4,,,,,2023-06-01
5565763,Baseball Cards 2023 Topps Chrome Titans,Max Scherzer [Orange] #CT-4,$22.77,,,,,$20.55,$27.00,$12.00,$12.00,,,$7.50,$24.99,,,,,,2,,,,,2023-06-01
5565773,Baseball Cards 2023 Topps Chrome Titans,Max Scherzer [Red] #CT-4,$99.99,,,,,,,,,,,$55.00,$110.00,,,,,,1,,,,,2023-06-01
5565732,Baseball Cards 2023 Topps Chrome Titans,Mike Trout #CT-3,$1.55,,$6.51,$12.50,$14.00,$26.99,$35.00,$19.93,$14.99,,,,$1.69,,,$1.40,$7.19,,189,,,,,2023-06-01
5565752,Baseball Cards 2023 Topps Chrome Titans,Mike Trout [Gold] #CT-3,$17.56,,,$50.00,$55.00,$125.00,$163.00,$75.00,$75.00,,,$4.80,$18.99,,,,,,5,,,,,2023-06-01
5565742,Baseball Cards 2023 Topps Chrome Titans,Mike Trout [Green] #CT-3,$21.93,,$22.13,$36.43,$39.00,$40.11,$52.00,$24.00,$24.00,,,$7.20,$23.99,,,$7.20,$23.99,,9,,,,,2023-06-01
5565762,Baseball Cards 2023 Topps Chrome Titans,Mike Trout [Orange] #CT-3,$23.49,,,,,$46.19,$60.00,$28.00,$28.00,,,$7.80,$25.99,,,,,,3,,,,,2023-06-01
5565772,Baseball Cards 2023 Topps Chrome Titans,Mike Trout [Red] #CT-3,$0.99,,,,,,,,,,,,$1.09,,,,,,1,,,,,2023-06-01
6032747,Baseball Cards 2023 Topps Chrome Titans,Mookie Betts #CT-18,$1.17,,$6.09,$17.52,$19.00,$32.00,$42.00,$19.00,$19.00,,,,$1.29,,,$1.30,$6.69,,67,,,,,2023-06-01
